recode_id,PUBCHEM_SUBSTANCE_URL,LIPID_MAPS_CMPD_URL,LM_ID,COMMON_NAME,CATEGORY,MAIN_CLASS,SUB_CLASS,CHEBI_ID,INCHI_KEY,INCHI,STATUS,SYSTEMATIC_NAME,SYNONYMS,EXACT_MASS,FORMULA,LIPIDBANK_ID,PUBCHEM_SID,PUBCHEM_CID,KEGG_ID,HMDBID
LMST01080040,http://pubchem.ncbi.nlm.nih.gov/summary/summary.cgi?sid=123069164,http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMST01080040,LMST01080040,Kammogenin,Sterol Lipids [ST],Sterols [ST01],Spirostanols and derivatives [ST0108],,VSDHOXTXGGJBPB-CIKVEIHBSA-N,"InChI=1S/C27H40O5/c1-14-7-8-27(31-13-14)15(2)24-22(32-27)10-19-17-6-5-16-9-20(28)21(29)12-25(16,3)18(17)11-23(30)26(19,24)4/h5,14-15,17-22,24,28-29H,6-13H2,1-4H3/t14-,15+,17-,18+,19+,20-,21-,22+,24+,25+,26-,27-/m1/s1",Active,"(25R)-12-oxo-spirost-5-en-2alpha,3beta-diol","(25R)-2alpha,3beta-dihydroxy-spirost-5-en-12-one",444.287576,C27H40O5,,123069164,12305426,,
LMST01080041,http://pubchem.ncbi.nlm.nih.gov/summary/summary.cgi?sid=123069165,http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMST01080041,LMST01080041,Pennogenin,Sterol Lipids [ST],Sterols [ST01],Spirostanols and derivatives [ST0108],,SYYHBUHOUUETMI-WJOMMTHPSA-N,"InChI=1S/C27H42O4/c1-16-7-12-26(30-15-16)17(2)27(29)23(31-26)14-22-20-6-5-18-13-19(28)8-10-24(18,3)21(20)9-11-25(22,27)4/h5,16-17,19-23,28-29H,6-15H2,1-4H3/t16-,17-,19+,20-,21+,22+,23+,24+,25+,26-,27-/m1/s1",Active,"(25R)-spirost-5-en-3beta,17alpha-diol",,430.308311,C27H42O4,,123069165,12314056,,
LMST01080042,http://pubchem.ncbi.nlm.nih.gov/summary/summary.cgi?sid=123069166,http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMST01080042,LMST01080042,Prazerigenin A,Sterol Lipids [ST],Sterols [ST01],Spirostanols and derivatives [ST0108],,WWHAXDOZLPIUEY-SLPSHSHKSA-N,"InChI=1S/C27H42O4/c1-16-7-12-27(30-15-16)17(2)23-22(31-27)14-26(29)21-6-5-18-13-19(28)8-10-24(18,3)20(21)9-11-25(23,26)4/h5,16-17,19-23,28-29H,6-15H2,1-4H3/t16-,17+,19+,20+,21-,22+,23+,24+,25-,26-,27-/m1/s1",Active,"(25R)-spirost-5-en-3beta,14alpha-diol",,430.308311,C27H42O4,,123069166,13833781,,
LMST01080043,http://pubchem.ncbi.nlm.nih.gov/summary/summary.cgi?sid=123069167,http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMST01080043,LMST01080043,Epidiosgenin,Sterol Lipids [ST],Sterols [ST01],Spirostanols and derivatives [ST0108],,WQLVFSAGQJTQCK-RFKRAQKKSA-N,"InChI=1S/C27H42O3/c1-16-7-12-27(29-15-16)17(2)24-23(30-27)14-22-20-6-5-18-13-19(28)8-10-25(18,3)21(20)9-11-26(22,24)4/h5,16-17,19-24,28H,6-15H2,1-4H3/t16-,17+,19-,20-,21+,22+,23+,24+,25+,26+,27-/m1/s1",Active,(25R)-spirost-5-en-3alpha-ol,,414.313396,C27H42O3,,123069167,12304506,,
LMST01080044,http://pubchem.ncbi.nlm.nih.gov/summary/summary.cgi?sid=123069168,http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMST01080044,LMST01080044,Epiruscogenin,Sterol Lipids [ST],Sterols [ST01],Spirostanols and derivatives [ST0108],,QMQIQBOGXYYATH-MFVXVVJVSA-N,"InChI=1S/C27H42O4/c1-15-7-10-27(30-14-15)16(2)24-22(31-27)13-21-19-6-5-17-11-18(28)12-23(29)26(17,4)20(19)8-9-25(21,24)3/h5,15-16,18-24,28-29H,6-14H2,1-4H3/t15-,16+,18+,19-,20+,21+,22+,23-,24+,25+,26+,27-/m1/s1",Active,"(25R)-spirost-5-en-1beta,3alpha-diol",,430.308311,C27H42O4,,123069168,21626039,,
LMST01080045,http://pubchem.ncbi.nlm.nih.gov/summary/summary.cgi?sid=123069169,http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMST01080045,LMST01080045,Yamogenin,Sterol Lipids [ST],Sterols [ST01],Spirostanols and derivatives [ST0108],,WQLVFSAGQJTQCK-CAKNJAFZSA-N,"InChI=1S/C27H42O3/c1-16-7-12-27(29-15-16)17(2)24-23(30-27)14-22-20-6-5-18-13-19(28)8-10-25(18,3)21(20)9-11-26(22,24)4/h5,16-17,19-24,28H,6-15H2,1-4H3/t16-,17-,19-,20+,21-,22-,23-,24-,25-,26-,27+/m0/s1",Active,(25S)-spirost-5-en-3beta-ol,,414.313396,C27H42O3,,123069169,441900,,
LMST01080046,http://pubchem.ncbi.nlm.nih.gov/summary/summary.cgi?sid=123069170,http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMST01080046,LMST01080046,Hispigenin,Sterol Lipids [ST],Sterols [ST01],Spirostanols and derivatives [ST0108],,GDFVLFBHNREYBP-DGEKWJGYSA-N,"InChI=1S/C27H44O5/c1-14-9-23(30)27(31-13-14)15(2)24-22(32-27)12-19-17-11-21(29)20-10-16(28)5-7-25(20,3)18(17)6-8-26(19,24)4/h14-24,28-30H,5-13H2,1-4H3/t14-,15-,16-,17+,18-,19-,20+,21+,22-,23?,24-,25+,26-,27+/m0/s1",Active,"(22R,25S)-5alpha-spirostan-3beta,6beta,23S-triol",,448.318876,C27H44O5,,123069170,52931446,,
LMST01080047,http://pubchem.ncbi.nlm.nih.gov/summary/summary.cgi?sid=123069171,http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMST01080047,LMST01080047,Trillenogenin,Sterol Lipids [ST],Sterols [ST01],Spirostanols and derivatives [ST0108],,BIKUIZPELKRTDU-RUFILWAYSA-N,"InChI=1S/C26H36O8/c1-11-10-33-26(24(32)21(11)30)17(9-27)20-15-5-6-16-14(19(15)22(31)23(20)34-26)4-3-12-7-13(28)8-18(29)25(12,16)2/h3,11,13-14,16-18,20-21,23-24,27-30,32H,4-10H2,1-2H3/t11-,13+,14+,16-,17-,18+,20-,21?,23+,24?,25-,26-/m0/s1",Active,"(25S)-15-oxo-18-nor-spirost-5,13-dien-1beta,3beta,21,23S,24R-pentol","(23S,24R,25S)-1beta,3beta,21,23,24-Pentahydroxy-18-norspirosta-5,13-dien-15-one",476.241021,C26H36O8,,123069171,52931447,,
LMST01080048,http://pubchem.ncbi.nlm.nih.gov/summary/summary.cgi?sid=123069172,http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMST01080048,LMST01080048,delta5-Convallamarogenin,Sterol Lipids [ST],Sterols [ST01],Spirostanols and derivatives [ST0108],,ALTRINCJVPIQNK-NHIXJPGBSA-N,"InChI=1S/C27H40O4/c1-15-7-10-27(30-14-15)16(2)24-22(31-27)13-21-19-6-5-17-11-18(28)12-23(29)26(17,4)20(19)8-9-25(21,24)3/h5,16,18-24,28-29H,1,6-14H2,2-4H3/t16-,18+,19+,20-,21-,22-,23+,24-,25-,26-,27+/m0/s1",Active,"Spirosta-5,25(27)-dien-1beta,3beta-diol",,428.292661,C27H40O4,,123069172,9910474,,
LMST01080049,http://pubchem.ncbi.nlm.nih.gov/summary/summary.cgi?sid=123069173,http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMST01080049,LMST01080049,Convallamarogenin,Sterol Lipids [ST],Sterols [ST01],Spirostanols and derivatives [ST0108],,XLHFBXMTUNORSV-XLVIIDFLSA-N,"InChI=1S/C27H42O4/c1-15-7-10-27(30-14-15)16(2)24-22(31-27)13-21-19-6-5-17-11-18(28)12-23(29)26(17,4)20(19)8-9-25(21,24)3/h16-24,28-29H,1,5-14H2,2-4H3/t16-,17-,18+,19+,20-,21-,22-,23+,24-,25-,26-,27+/m0/s1",Active,"5alpha-spirost-25(27)-en-1beta,3beta-diol",,430.308311,C27H42O4,,123069173,176535,,
LMST01080050,http://pubchem.ncbi.nlm.nih.gov/summary/summary.cgi?sid=123069174,http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMST01080050,LMST01080050,Episceptrumgenin,Sterol Lipids [ST],Sterols [ST01],Spirostanols and derivatives [ST0108],,IGBSLGDQPHOZBX-OOCAKNLUSA-N,"InChI=1S/C27H40O3/c1-16-7-12-27(29-15-16)17(2)24-23(30-27)14-22-20-6-5-18-13-19(28)8-10-25(18,3)21(20)9-11-26(22,24)4/h5,17,19-24,28H,1,6-15H2,2-4H3/t17-,19+,20+,21-,22-,23-,24-,25-,26-,27+/m0/s1",Active,"Spirosta-5,25(27)-dien-3alpha-ol",,412.297746,C27H40O3,,123069174,14836014,,
LMST01080051,http://pubchem.ncbi.nlm.nih.gov/summary/summary.cgi?sid=123069175,http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMST01080051,LMST01080051,Solaspigenin,Sterol Lipids [ST],Sterols [ST01],Spirostanols and derivatives [ST0108],,GDFVLFBHNREYBP-YCGNKHRXSA-N,"InChI=1S/C27H44O5/c1-14-9-23(30)27(31-13-14)15(2)24-22(32-27)12-19-17-11-21(29)20-10-16(28)5-7-25(20,3)18(17)6-8-26(19,24)4/h14-24,28-30H,5-13H2,1-4H3/t14-,15+,16+,17-,18+,19+,20-,21+,22+,23?,24+,25-,26+,27+/m1/s1",Active,"(25R)-5alpha-spirostan-3beta,6alpha,23R-triol",,448.318876,C27H44O5,,123069175,52931448,,
LMST01080052,http://pubchem.ncbi.nlm.nih.gov/summary/summary.cgi?sid=123069176,http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMST01080052,LMST01080052,Neosolaspigenin,Sterol Lipids [ST],Sterols [ST01],Spirostanols and derivatives [ST0108],,GDFVLFBHNREYBP-PNVKNHQOSA-N,"InChI=1S/C27H44O5/c1-14-9-23(30)27(31-13-14)15(2)24-22(32-27)12-19-17-11-21(29)20-10-16(28)5-7-25(20,3)18(17)6-8-26(19,24)4/h14-24,28-30H,5-13H2,1-4H3/t14-,15-,16-,17+,18-,19-,20+,21-,22-,23?,24-,25+,26-,27-/m0/s1",Active,"(25S)-5alpha-spirostan-3beta,6alpha,23R-triol",,448.318876,C27H44O5,,123069176,52931438,,
LMST01080053,http://pubchem.ncbi.nlm.nih.gov/summary/summary.cgi?sid=123069177,http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMST01080053,LMST01080053,Dioscin,Sterol Lipids [ST],Sterols [ST01],Spirostanols and derivatives [ST0108],,LDHFVSYQLJAAAR-VINCYGPASA-N,"InChI=1S/C46H76O16/c1-8-27-30(62-46(7)16-11-21(2)20-55-46)18-29-26-10-9-24-17-25(12-14-44(24,5)28(26)13-15-45(27,29)6)58-43-40(61-42-37(53)35(51)33(49)23(4)57-42)38(54)39(31(19-47)59-43)60-41-36(52)34(50)32(48)22(3)56-41/h9,21-23,25-43,47-54H,8,10-20H2,1-7H3/t21-,22?,23?,25+,26-,27+,28+,29+,30+,31?,32+,33+,34?,35?,36+,37+,38+,39-,40?,41?,42+,43-,44+,45-,46+/m1/s1",Active,3-O-(Rhaa1-4(Rhaa1-2)Glcb)-(25R)-spirost-5-en-3beta-ol,,884.513341,C46H76O16,,123069177,52931449,,
LMST01080055,http://pubchem.ncbi.nlm.nih.gov/summary/summary.cgi?sid=123069179,http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMST01080055,LMST01080055,,Sterol Lipids [ST],Sterols [ST01],Spirostanols and derivatives [ST0108],,OFYMGNSCJQFQOT-HYFGRQGRSA-N,"InChI=1S/C40H66O12/c1-7-25-28(52-40(6)15-10-20(2)19-47-40)17-27-24-9-8-22-16-23(11-13-38(22,4)26(24)12-14-39(25,27)5)49-37-34(46)32(44)35(29(18-41)50-37)51-36-33(45)31(43)30(42)21(3)48-36/h8,20-21,23-37,41-46H,7,9-19H2,1-6H3/t20-,21?,23+,24-,25+,26+,27+,28+,29?,30?,31?,32-,33?,34?,35-,36?,37-,38+,39-,40+/m1/s1",Active,3-O-(Rhaa1-4Glcb)-26-O-(Glcb)-(25R)-spirost-5-en-3beta-ol,3-O-(alpha-l-rhamnopyranosyl-(1-4)-beta-D-glucopyranosyl)-26-O-(beta-D-glucopyranosyl)-(25R)-spirost-5-en-3beta-ol,738.455431,C40H66O12,,123069179,52931451,,
LMST01080056,http://pubchem.ncbi.nlm.nih.gov/summary/summary.cgi?sid=123069180,http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMST01080056,LMST01080056,,Sterol Lipids [ST],Sterols [ST01],Spirostanols and derivatives [ST0108],,XJOTXMLDNWCDRH-WEORSTGQSA-N,"InChI=1S/C51H82O22/c1-20-8-13-51(64-19-20)21(2)32-28(73-51)15-27-25-7-6-23-14-24(9-11-49(23,4)26(25)10-12-50(27,32)5)66-48-44(72-45-38(60)36(58)33(55)22(3)65-45)40(62)42(31(18-54)69-48)70-47-41(63)43(35(57)30(17-53)68-47)71-46-39(61)37(59)34(56)29(16-52)67-46/h6,20-22,24-48,52-63H,7-19H2,1-5H3/t20-,21+,22?,24+,25-,26+,27+,28+,29?,30?,31?,32+,33+,34-,35-,36?,37+,38+,39?,40+,41?,42-,43+,44?,45+,46+,47+,48-,49+,50+,51-/m1/s1",Active,3-O-(Glcb1-3Glcb1-4(Rhaa1-2)Glcb)-(25R)-spirost-5-en-3beta-ol,"3-O-(beta-D-glucopyranosyl-(1-3)-beta-D-glucopyranosyl-(1-4)-[alpha-L-rhamnopyranosyl-(1-2)]-beta-D-glucopyranosyl)-26-O-(beta-D-glucopyranosyl)-(25R)-spirost-5-ene-3beta,22,26-triol",1046.529782,C51H82O22,,123069180,52931452,,
LMST01080057,http://pubchem.ncbi.nlm.nih.gov/summary/summary.cgi?sid=123069181,http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMST01080057,LMST01080057,Gracillin,Sterol Lipids [ST],Sterols [ST01],Spirostanols and derivatives [ST0108],,BCTFDXRPOLFBDM-GSUQJNDGSA-N,"InChI=1S/C46H76O17/c1-7-26-29(63-46(6)15-10-21(2)20-56-46)17-28-25-9-8-23-16-24(11-13-44(23,4)27(25)12-14-45(26,28)5)58-43-40(62-41-37(54)35(52)32(49)22(3)57-41)39(34(51)31(19-48)60-43)61-42-38(55)36(53)33(50)30(18-47)59-42/h8,21-22,24-43,47-55H,7,9-20H2,1-6H3/t21-,22?,24+,25-,26+,27+,28+,29+,30?,31?,32+,33-,34-,35?,36+,37+,38?,39+,40?,41+,42+,43-,44+,45-,46+/m1/s1",Active,3-O-(Glcb1-3(Rhaa1-2)Glcb)-(25R)-spirost-5-en-3beta-ol,(25R)-spirost-5-en-3beta-ol 3-O-alpha-L-rhamnopyranosyl-(1-2)-O-[beta-D-glucopyranosyl-(1-3)]-beta-D-glucopyranoside,900.508256,C46H76O17,,123069181,52931453,,
LMST01080058,http://pubchem.ncbi.nlm.nih.gov/summary/summary.cgi?sid=123069182,http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMST01080058,LMST01080058,Parrisaponin,Sterol Lipids [ST],Sterols [ST01],Spirostanols and derivatives [ST0108],,UQUKEIIIXQSZAH-YKZIBOTNSA-N,"InChI=1S/C52H86O20/c1-9-29-32(72-52(8)17-12-22(2)21-63-52)19-31-28-11-10-26-18-27(13-15-50(26,6)30(28)14-16-51(29,31)7)67-49-45(71-47-40(60)37(57)35(55)24(4)65-47)42(62)44(33(20-53)68-49)70-48-41(61)38(58)43(25(5)66-48)69-46-39(59)36(56)34(54)23(3)64-46/h10,22-25,27-49,53-62H,9,11-21H2,1-8H3/t22-,23?,24?,25?,27+,28-,29+,30+,31+,32+,33?,34+,35+,36?,37?,38?,39+,40+,41+,42+,43+,44-,45?,46+,47+,48+,49-,50+,51-,52+/m1/s1",Active,3-O-(Rhaa1-4Rhaa1-4(Rhaa1-2)Glcb)-(25R)-spirost-5-en-3beta-ol,(25R)-spirost-5-en-3beta-ol 3-O-alpha-L-rhamnopyranosyl-(1-4)-alpha-L-rhamnopyranosyl-(1-4)-[alpha-L-rhamnopyranosyl-(1-2)]-beta-D-glucopyranoside,1030.571252,C52H86O20,,123069182,52931454,,
LMST01080059,http://pubchem.ncbi.nlm.nih.gov/summary/summary.cgi?sid=123069183,http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMST01080059,LMST01080059,,Sterol Lipids [ST],Sterols [ST01],Spirostanols and derivatives [ST0108],,IHRDOYOPDPYIMU-CTFJZIEXSA-N,"InChI=1S/C40H66O14/c1-7-23-26(54-40(6)35(48)28(42)18(2)17-49-40)15-25-22-9-8-20-14-21(10-12-38(20,4)24(22)11-13-39(23,25)5)51-37-34(32(46)30(44)27(16-41)52-37)53-36-33(47)31(45)29(43)19(3)50-36/h8,18-19,21-37,41-48H,7,9-17H2,1-6H3/t18-,19?,21-,22+,23-,24-,25-,26-,27?,28?,29-,30+,31?,32-,33-,34?,35?,36-,37+,38-,39+,40-/m0/s1",Active,"(23S,24R,25S)-23,24-dihydroxy-spirost-5-en-3beta-yl O-alpha-L-rhamnopyranosyl-(1-2)-beta-D-glucopyranoside",,770.445261,C40H66O14,,123069183,52931455,,
LMST01080060,http://pubchem.ncbi.nlm.nih.gov/summary/summary.cgi?sid=123069184,http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMST01080060,LMST01080060,,Sterol Lipids [ST],Sterols [ST01],Spirostanols and derivatives [ST0108],,LNZNLJVNALVVEU-FDOZFUCQSA-N,"InChI=1S/C40H66O15/c1-7-40(49)28(55-39(6)27(43)12-18(2)17-50-39)15-24-22-9-8-20-13-21(10-11-37(20,4)23(22)14-26(42)38(24,40)5)52-36-34(32(47)30(45)25(16-41)53-36)54-35-33(48)31(46)29(44)19(3)51-35/h8,18-19,21-36,41-49H,7,9-17H2,1-6H3/t18-,19?,21+,22-,23+,24+,25?,26+,27?,28+,29+,30-,31?,32+,33+,34?,35+,36-,37+,38-,39+,40-/m1/s1",Active,"(23S,25R)-12alpha,17alpha,23-trihydroxyspirost-5-en-3beta-yl O-alpha-L-rhamnopyranosyl-(1-2)-beta-D-glucopyranoside",,786.440176,C40H66O15,,123069184,52931456,,
LMST01080061,http://pubchem.ncbi.nlm.nih.gov/summary/summary.cgi?sid=123069185,http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMST01080061,LMST01080061,,Sterol Lipids [ST],Sterols [ST01],Spirostanols and derivatives [ST0108],,XJXJOJGTCOWOCR-JBEKCXSUSA-N,"InChI=1S/C40H66O15/c1-7-39(48)27(55-38(6)26(42)14-19(2)18-50-38)16-40(49)24-9-8-21-15-22(10-12-36(21,4)23(24)11-13-37(39,40)5)52-35-33(31(46)29(44)25(17-41)53-35)54-34-32(47)30(45)28(43)20(3)51-34/h8,19-20,22-35,41-49H,7,9-18H2,1-6H3/t19-,20?,22+,23+,24-,25?,26?,27+,28+,29-,30?,31+,32+,33?,34+,35-,36+,37-,38+,39-,40-/m1/s1",Active,"(23S,25R)-14alpha,17alpha,23-trihydroxyspirost-5-en-3beta-yl O-alpha-L-rhamnopyranosyl-(1-2)-beta-D-glucopyranoside",,786.440176,C40H66O15,,123069185,52931457,,
LMST01080062,http://pubchem.ncbi.nlm.nih.gov/summary/summary.cgi?sid=123069186,http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMST01080062,LMST01080062,Diospolysaponin A,Sterol Lipids [ST],Sterols [ST01],Spirostanols and derivatives [ST0108],,RRUWLJUVMATISD-SKDKAGERSA-N,"InChI=1S/C40H66O16/c1-7-39(49)27(56-38(6)26(43)12-18(2)17-51-38)15-40(50)22-9-8-20-13-21(10-11-36(20,4)23(22)14-25(42)37(39,40)5)53-35-33(31(47)29(45)24(16-41)54-35)55-34-32(48)30(46)28(44)19(3)52-34/h8,18-19,21-35,41-50H,7,9-17H2,1-6H3/t18-,19?,21+,22-,23+,24?,25+,26?,27+,28+,29-,30?,31+,32+,33?,34+,35-,36+,37-,38+,39-,40-/m1/s1",Active,"(23S,25R)-12alpha,14alpha,17alpha,23-tetrahydroxyspirost-5-en-3beta-yl O-alpha-L-rhamnopyranosyl-(1-2)-beta-D-glucopyranoside",,802.435091,C40H66O16,,123069186,52931458,,
LMST01080063,http://pubchem.ncbi.nlm.nih.gov/summary/summary.cgi?sid=123069187,http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMST01080063,LMST01080063,Isonarthogenin,Sterol Lipids [ST],Sterols [ST01],Spirostanols and derivatives [ST0108],,YRUXDYYQHRQPTP-RUYDNTASSA-N,"InChI=1S/C28H46O4/c1-5-22-25(32-28(4)13-8-18(16-29)17-31-28)15-24-21-7-6-19-14-20(30)9-11-26(19,2)23(21)10-12-27(22,24)3/h6,18,20-25,29-30H,5,7-17H2,1-4H3/t18-,20-,21+,22-,23-,24-,25-,26-,27+,28-/m0/s1",Active,"(25R)-spirost-5-en-3beta,27-diol",,446.339611,C28H46O4,,123069187,52931459,,
LMST01080069,http://pubchem.ncbi.nlm.nih.gov/summary/summary.cgi?sid=123069189,http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMST01080069,LMST01080069,,Sterol Lipids [ST],Sterols [ST01],Spirostanols and derivatives [ST0108],,JYAUPIMGOHADRY-WGMJXANTSA-N,"InChI=1S/C57H96O28/c1-7-25-31(85-57(6)35(63)12-21(2)19-75-57)15-27-24-14-29(61)28-13-23(8-10-56(28,5)26(24)9-11-55(25,27)4)77-52-44(72)41(69)46(34(18-60)80-52)81-54-49(48(39(67)33(17-59)79-54)83-50-42(70)37(65)30(62)20-74-50)84-53-45(73)47(38(66)32(16-58)78-53)82-51-43(71)40(68)36(64)22(3)76-51/h21-54,58-73H,7-20H2,1-6H3/t21-,22?,23+,24-,25+,26+,27+,28-,29+,30-,31+,32?,33?,34?,35?,36+,37+,38-,39-,40?,41-,42?,43+,44?,45?,46+,47+,48+,49?,50+,51+,52-,53+,54+,55-,56-,57+/m1/s1",Active,"3-O-(Rhaa1-3Glcb1-2(Xylb1-3)Glcb1-4Galb)-(25R)-5alpha-spirostan-3beta,6alpha,23S-triol","(25R)-5alpha-spirostan-3beta,6alpha,23S-triol 3-O-alpha-L-rhamnopyranosyl-(1-3)-beta-D-glucopyranosyl-(1-2)-[beta-D-xylopyranosyl-(1-3)]-beta-D-glucopyranosyl-(1-4)-beta-D-galactopyranoside",1228.608822,C57H96O28,,123069189,52931461,,
LMST01080070,http://pubchem.ncbi.nlm.nih.gov/summary/summary.cgi?sid=123069190,http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMST01080070,LMST01080070,,Sterol Lipids [ST],Sterols [ST01],Spirostanols and derivatives [ST0108],,PMGFDDDWKVDFAG-FITMEACESA-N,"InChI=1S/C34H58O10/c1-6-20-25(44-34(5)27(37)11-17(2)16-41-34)14-22-19-13-24(42-31-30(40)29(39)28(38)26(15-35)43-31)23-12-18(36)7-9-33(23,4)21(19)8-10-32(20,22)3/h17-31,35-40H,6-16H2,1-5H3/t17-,18+,19-,20+,21+,22+,23-,24+,25+,26?,27?,28-,29+,30?,31-,32-,33-,34+/m1/s1",Active,"6-O-(Glcb)-(25R)-5alpha-spirostan-3beta,6alpha,23S-triol","(25R)-5alpha-spirostan-3beta,6alpha,23S-triol 6-O-beta-D-glucopyranoside",626.403001,C34H58O10,,123069190,52931462,,
LMST01080071,http://pubchem.ncbi.nlm.nih.gov/summary/summary.cgi?sid=123069191,http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMST01080071,LMST01080071,,Sterol Lipids [ST],Sterols [ST01],Spirostanols and derivatives [ST0108],,WDDAYALJNUWHDE-GAGJZRRKSA-N,"InChI=1S/C40H68O15/c1-6-21-26(55-40(5)29(43)11-18(2)17-50-40)14-23-20-13-25(52-37-35(49)33(47)31(45)28(16-42)54-37)24-12-19(7-9-39(24,4)22(20)8-10-38(21,23)3)51-36-34(48)32(46)30(44)27(15-41)53-36/h18-37,41-49H,6-17H2,1-5H3/t18-,19+,20-,21+,22+,23+,24-,25+,26+,27?,28?,29?,30-,31-,32+,33+,34?,35?,36-,37-,38-,39-,40+/m1/s1",Active,"3-O-(Glcb)-6-O-(Glcb)-(25R)-5alpha-spirostan-3beta,6alpha,23S-triol",,788.455826,C40H68O15,,123069191,52931463,,
LMST01080072,http://pubchem.ncbi.nlm.nih.gov/summary/summary.cgi?sid=123069192,http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMST01080072,LMST01080072,Agavegenin A,Sterol Lipids [ST],Sterols [ST01],Spirostanols and derivatives [ST0108],,JKGBDBUDRNEAEG-GHYXPTGKSA-N,"InChI=1S/C28H48O6/c1-6-18-23(34-28(5)24(32)9-15(2)14-33-28)12-19-17-11-21(30)20-10-16(29)7-8-26(20,3)25(17)22(31)13-27(18,19)4/h15-25,29-32H,6-14H2,1-5H3/t15-,16+,17+,18+,19+,20-,21+,22-,23+,24?,25-,26+,27-,28+/m1/s1",Active,"(25R)-alpha-spirostan-3beta,6alpha,11alpha,23S-tetrol",,480.345091,C28H48O6,,123069192,52931464,,
LMST01080073,http://pubchem.ncbi.nlm.nih.gov/summary/summary.cgi?sid=123069193,http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMST01080073,LMST01080073,Hongguanggenin,Sterol Lipids [ST],Sterols [ST01],Spirostanols and derivatives [ST0108],,VBBBEPSYZZJGLL-XIKZFJPTSA-N,"InChI=1S/C28H48O5/c1-6-19-24(33-28(5)25(31)11-16(2)15-32-28)14-21-18-13-23(30)22-12-17(29)7-9-27(22,4)20(18)8-10-26(19,21)3/h16-25,29-31H,6-15H2,1-5H3/t16-,17+,18-,19+,20+,21+,22-,23+,24+,25?,26-,27-,28+/m1/s1",Active,"(25R)-5alpha-spirostan-3beta,6alpha,23S-triol",,464.350176,C28H48O5,,123069193,52931465,,
LMST01080074,http://pubchem.ncbi.nlm.nih.gov/summary/summary.cgi?sid=123069194,http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMST01080074,LMST01080074,,Sterol Lipids [ST],Sterols [ST01],Spirostanols and derivatives [ST0108],,PASXSBNDSCGDAA-WUTZXUGISA-N,"InChI=1S/C57H96O27/c1-7-27-31(84-57(6)35(62)14-22(2)20-74-57)16-29-26-9-8-24-15-25(10-12-55(24,4)28(26)11-13-56(27,29)5)76-52-44(71)41(68)46(34(19-60)79-52)80-54-49(48(39(66)33(18-59)78-54)82-50-42(69)37(64)30(61)21-73-50)83-53-45(72)47(38(65)32(17-58)77-53)81-51-43(70)40(67)36(63)23(3)75-51/h22-54,58-72H,7-21H2,1-6H3/t22-,23?,24+,25+,26-,27+,28+,29+,30-,31+,32?,33?,34?,35?,36+,37+,38-,39-,40?,41-,42?,43+,44?,45?,46+,47+,48+,49?,50+,51+,52-,53+,54+,55+,56-,57+/m1/s1",Active,3-O-(Rhaa1-3Glcb1-2(Xylb1-3)Glcb1-4Galb)-(25R)-5alpha-spirostan-3beta-ol,,1212.613907,C57H96O27,,123069194,52931466,,
